avg_word_len,lex_diversity,label
5.323529411764706,0.8235294117647058,1
4.36986301369863,0.7123287671232876,0
5.0625,0.75,1
3.911764705882353,0.7647058823529411,1
3.787878787878788,0.7272727272727273,0
4.788461538461538,0.6538461538461539,1
5.535714285714286,0.9285714285714286,0
5.130434782608695,0.9565217391304348,1
4.24,0.8,1
3.2857142857142856,0.6428571428571429,1
3.840909090909091,0.7727272727272727,0
4.2,0.72,1
5.444444444444445,0.8888888888888888,0
4.773584905660377,0.7169811320754716,0
4.319148936170213,0.7446808510638298,1
6.625,0.9,0
5.366666666666666,0.9,0
4.304347826086956,0.782608695652174,0
3.5945945945945947,0.6756756756756757,1
4.394736842105263,0.7368421052631579,1
4.785714285714286,0.8214285714285714,0
4.372093023255814,0.6976744186046512,1
4.546875,0.671875,1
4.375,1.0,0
4.933333333333334,0.8666666666666667,1
4.266666666666667,0.6888888888888889,1
5.153846153846154,1.0,0
4.75,0.75,1
4.509803921568627,0.8627450980392157,0
3.918367346938776,0.6326530612244898,1
4.672727272727273,0.6727272727272727,1
4.6923076923076925,0.8974358974358975,1
5.107142857142857,0.8571428571428571,0
5.39622641509434,0.7735849056603774,1
5.14,0.88,1
4.625,0.75,1
4.420289855072464,0.6521739130434783,1
3.393939393939394,0.6666666666666666,1
3.588235294117647,0.6470588235294118,1
4.512820512820513,0.7692307692307693,1
4.119047619047619,0.6190476190476191,0
4.535714285714286,0.7678571428571429,1
4.405405405405405,0.6756756756756757,1
5.971830985915493,0.8309859154929577,0
4.628571428571429,0.8571428571428571,0
4.625,0.7708333333333334,0
4.62962962962963,0.6666666666666666,1
4.066666666666666,0.65,1
5.489795918367347,0.6938775510204082,1
4.041666666666667,0.7083333333333334,1
3.942307692307693,0.7307692307692307,0
4.416666666666667,0.8333333333333334,1
5.1875,0.8125,0
4.222222222222222,0.8055555555555556,1
4.285714285714286,0.6857142857142857,0
4.133333333333334,0.6666666666666666,1
4.420168067226891,0.680672268907563,1
5.214285714285714,0.7619047619047619,1
4.913043478260869,1.0,1
3.9375,0.625,0
3.9130434782608696,0.717391304347826,1
4.53125,0.75,0
4.1875,0.65625,1
4.795918367346939,0.7346938775510204,0
4.478260869565218,0.8043478260869565,1
5.096153846153846,0.7884615384615384,1
3.909090909090909,0.7727272727272727,1
4.647058823529412,0.7941176470588235,1
4.1923076923076925,0.8076923076923077,0
5.883720930232558,0.9534883720930232,0
6.803030303030303,0.7727272727272727,0
4.651162790697675,0.9069767441860463,0
4.32,0.92,0
4.3,0.85,1
7.131578947368421,0.9210526315789472,0
4.138888888888889,0.6388888888888888,1
4.512195121951219,0.7317073170731707,0
3.94,0.7,1
3.4838709677419355,0.532258064516129,1
4.64,0.8,1
5.625,0.8125,0
4.314285714285714,0.6857142857142857,1
4.666666666666667,0.7555555555555555,0
5.0,0.8545454545454545,0
4.4,0.7333333333333333,0
3.625,0.6666666666666666,0
4.097560975609756,0.8292682926829268,0
5.548387096774194,0.8709677419354839,1
5.069767441860465,0.7674418604651163,0
6.138888888888889,0.8888888888888888,0
3.9705882352941178,0.6470588235294118,1
4.848484848484849,0.7878787878787878,1
5.5,0.8478260869565217,0
4.684210526315789,0.8421052631578947,1
5.0625,0.8125,0
5.186046511627907,0.7441860465116279,1
5.358974358974359,0.8974358974358975,0
4.484375,0.671875,1
4.150943396226415,0.660377358490566,1
5.08,0.78,1
3.807692307692308,0.7307692307692307,1
4.173913043478261,0.9130434782608696,0
5.095238095238095,0.8333333333333334,0
5.222222222222222,0.7777777777777778,0
4.571428571428571,0.8035714285714286,1
3.857142857142857,0.8214285714285714,0
3.774193548387097,0.7419354838709677,0
5.1875,0.8125,0
5.178571428571429,0.8214285714285714,0
4.607142857142857,0.8928571428571429,0
5.78125,0.90625,1
4.535714285714286,0.7857142857142857,0
4.392857142857143,0.8214285714285714,1
4.488888888888889,0.8666666666666667,1
4.523809523809524,0.9047619047619048,0
3.9583333333333335,0.6666666666666666,0
3.8181818181818175,0.6818181818181818,1
4.675,0.725,1
4.092592592592593,0.6481481481481481,0
5.4,0.78,0
4.0,0.6923076923076923,1
4.628571428571429,0.8,1
4.2631578947368425,0.7263157894736842,1
5.512195121951219,0.8780487804878049,0
3.9375,0.609375,1
5.545454545454546,0.8409090909090909,0
4.666666666666667,0.8518518518518519,0
5.071428571428571,0.8095238095238095,0
4.0285714285714285,0.7428571428571429,1
4.84375,0.8125,0
4.361111111111111,0.6944444444444444,1
4.787234042553192,0.7872340425531915,1
4.444444444444445,0.8333333333333334,0
5.033333333333333,0.9,0
4.513513513513513,0.7567567567567568,0
4.5625,1.0,0
5.115384615384615,0.9230769230769232,0
6.423076923076923,0.9615384615384616,0
4.0638297872340425,0.6808510638297872,0
4.652173913043479,0.7391304347826086,0
5.255813953488372,0.8372093023255814,0
4.756756756756757,0.8108108108108109,0
4.961538461538462,0.7692307692307693,0
5.208333333333333,0.8333333333333334,1
4.545454545454546,0.6363636363636364,1
4.882352941176471,0.9411764705882352,1
4.877551020408164,0.6530612244897959,0
4.421052631578948,0.8421052631578947,0
3.971428571428572,0.6857142857142857,1
3.72,0.76,0
4.448979591836735,0.7755102040816326,1
5.333333333333333,0.7142857142857143,1
3.4444444444444446,0.5833333333333334,1
5.181818181818182,1.0,0
4.675,0.775,1
3.842105263157895,0.7105263157894737,1
4.3478260869565215,0.7608695652173914,0
3.933333333333333,0.5833333333333334,0
4.358208955223881,0.7313432835820896,1
4.424242424242424,0.7575757575757576,1
4.0,0.8275862068965517,1
5.26530612244898,0.7959183673469388,1
4.846153846153846,0.9615384615384616,0
4.7105263157894735,0.6578947368421053,1
4.071428571428571,0.6904761904761905,0
4.205882352941177,0.8235294117647058,0
5.111111111111111,0.7333333333333333,0
4.769230769230769,0.7948717948717948,0
4.580645161290323,0.7419354838709677,0
5.161290322580645,0.7419354838709677,0
4.466666666666667,0.6666666666666666,1
3.923076923076923,0.8076923076923077,0
4.754385964912281,0.7017543859649122,1
4.285714285714286,0.6785714285714286,1
5.085714285714285,0.7428571428571429,0
4.608695652173913,1.0,0
5.230769230769231,0.8076923076923077,0
3.7142857142857135,0.5476190476190477,1
3.4545454545454546,0.6818181818181818,1
4.931034482758621,0.6896551724137931,0
4.1875,0.78125,0
4.258620689655173,0.7413793103448276,1
4.857142857142857,0.9285714285714286,1
6.62962962962963,0.8148148148148148,0
4.363636363636363,0.7727272727272727,0
4.638888888888889,0.7222222222222222,1
4.571428571428571,0.7142857142857143,1
3.9565217391304346,0.7391304347826086,0
4.315789473684211,0.7894736842105263,0
3.824561403508772,0.4912280701754385,1
4.256410256410256,0.717948717948718,0
3.9047619047619047,0.6904761904761905,1
4.1875,0.6875,1
4.4,0.6666666666666666,1
4.545454545454546,0.8409090909090909,1
4.2,0.64,0
4.69811320754717,0.7924528301886793,0
5.175,0.8,1
5.0344827586206895,0.8620689655172413,1
5.0588235294117645,0.9117647058823528,1
4.75,0.7,0
4.178571428571429,0.75,1
4.090909090909091,0.7272727272727273,1
3.657894736842105,0.6842105263157895,1
4.65625,0.59375,1
4.5,0.85,1
3.923076923076923,0.6666666666666666,1
4.120689655172414,0.6206896551724138,1
5.085714285714285,0.6571428571428571,0
4.807692307692308,0.8461538461538461,1
3.425531914893617,0.6382978723404256,1
4.8125,0.75,1
5.078947368421052,0.8157894736842105,1
5.4,0.9333333333333332,0
6.0,0.8775510204081632,0
4.481481481481482,0.7592592592592593,1
4.476190476190476,0.7619047619047619,1
4.170731707317073,0.6829268292682927,0
5.133333333333334,0.9666666666666668,0
4.157894736842105,0.7368421052631579,1
4.375,0.84375,0
3.8666666666666663,0.5777777777777777,0
4.703703703703703,0.8888888888888888,0
4.310344827586207,0.7931034482758621,0
4.644444444444445,0.6444444444444445,0
4.571428571428571,0.7714285714285715,1
4.295454545454546,0.6363636363636364,1
5.266666666666667,0.9333333333333332,1
5.03921568627451,0.7647058823529411,1
4.709677419354839,0.8064516129032258,0
4.730769230769231,0.6923076923076923,1
4.703296703296704,0.4945054945054945,1
5.25,0.75,1
4.428571428571429,0.8571428571428571,0
4.538461538461538,0.6923076923076923,1
4.333333333333333,0.6944444444444444,0
5.378378378378378,0.8918918918918919,1
4.2407407407407405,0.6851851851851852,1
5.531914893617022,0.8297872340425532,0
4.714285714285714,0.6904761904761905,0
4.05,0.7,1
3.7142857142857135,0.5714285714285714,0
4.9375,0.78125,0
4.313725490196078,0.6862745098039216,0
3.425531914893617,0.6595744680851063,0
4.206896551724138,0.6551724137931034,1
4.7368421052631575,0.9473684210526316,1
4.90625,0.875,1
5.214285714285714,0.7857142857142857,1
4.533333333333333,0.7666666666666667,0
4.486486486486487,0.8378378378378378,1
3.875,1.0,0
4.6440677966101696,0.7288135593220338,1
5.904761904761905,0.7619047619047619,0
4.081081081081081,0.8108108108108109,0
4.468085106382978,0.6808510638297872,1
4.685714285714286,0.8,0
4.833333333333333,0.9333333333333332,0
5.806451612903226,0.9032258064516128,0
3.581081081081081,0.5675675675675675,1
5.016129032258065,0.8225806451612904,0
5.935483870967742,0.9032258064516128,1
3.811320754716981,0.6981132075471698,1
3.5454545454545454,0.7575757575757576,1
4.160714285714286,0.6428571428571429,1
4.142857142857143,0.7714285714285715,1
3.787234042553192,0.6170212765957447,1
4.609756097560975,0.7560975609756098,0
5.233333333333333,0.8666666666666667,1
4.051282051282051,0.6410256410256411,1
6.428571428571429,0.9642857142857144,0
4.589743589743589,0.8205128205128205,1
3.972972972972973,0.7567567567567568,1
5.444444444444445,0.925925925925926,0
4.866666666666666,0.8,0
4.095238095238095,0.7619047619047619,1
3.4651162790697674,0.627906976744186,0
4.767123287671233,0.7534246575342466,1
3.875,0.5625,0
5.611111111111111,0.8611111111111112,1
5.354166666666667,0.75,1
4.63265306122449,0.6326530612244898,1
5.32,0.84,0
4.1875,0.6875,1
3.938271604938272,0.6172839506172839,1
5.366666666666666,0.9,0
3.8,0.725,0
4.418604651162791,0.7441860465116279,0
9.233333333333333,0.7666666666666667,0
3.91044776119403,0.7164179104477612,1
4.333333333333333,0.8055555555555556,0
4.754716981132075,0.7358490566037735,0
4.535714285714286,0.8571428571428571,0
5.709677419354839,0.8387096774193549,0
3.2142857142857144,0.5714285714285714,0
4.8515625,0.65625,1
4.074626865671642,0.6268656716417911,1
4.675675675675675,0.7162162162162162,1
5.578947368421052,0.6842105263157895,1
5.177777777777778,0.7777777777777778,1
4.867924528301887,0.7358490566037735,1
5.0227272727272725,0.8636363636363636,0
4.05,0.725,1
4.769230769230769,0.7307692307692307,1
4.894736842105263,0.6842105263157895,1
4.962025316455696,0.7721518987341772,1
4.410958904109589,0.6712328767123288,1
4.537313432835821,0.582089552238806,1
4.774193548387097,0.8064516129032258,1
4.096774193548387,0.6451612903225806,1
5.0,0.8846153846153846,0
5.03125,0.84375,0
4.5,0.6739130434782609,1
4.448275862068965,0.8275862068965517,1
4.0,0.7142857142857143,1
3.945652173913044,0.6195652173913043,1
4.2631578947368425,0.7894736842105263,1
4.109375,0.65625,1
5.2727272727272725,0.7575757575757576,1
3.875,0.8125,0
3.5121951219512195,0.6829268292682927,1
4.977777777777778,0.7555555555555555,0
4.888888888888889,0.8666666666666667,0
3.76,0.76,1
4.232558139534884,0.6976744186046512,1
3.523809523809524,0.7142857142857143,1
5.227272727272728,0.8409090909090909,1
3.9,0.78,1
4.0625,0.75,1
3.897435897435898,0.6666666666666666,1
4.666666666666667,0.7083333333333334,1
5.411764705882353,0.9019607843137256,0
4.309523809523809,0.6904761904761905,1
4.178571428571429,0.6785714285714286,1
4.203703703703703,0.7222222222222222,1
4.032258064516129,0.6774193548387096,1
4.0,0.6764705882352942,1
4.696969696969697,1.0,0
3.7857142857142856,0.7142857142857143,1
4.214285714285714,0.7380952380952381,0
3.75,0.6666666666666666,1
4.571428571428571,0.8,1
3.1538461538461537,0.6923076923076923,1
3.6666666666666665,0.7142857142857143,1
3.782608695652174,0.6956521739130435,1
4.05,0.75,1
4.184210526315789,0.6578947368421053,1
4.2727272727272725,0.75,1
5.032258064516129,0.7419354838709677,0
4.018867924528302,0.6981132075471698,1
5.923076923076923,0.8846153846153846,0
5.387755102040816,0.8367346938775511,0
3.7777777777777777,0.6666666666666666,0
4.930232558139535,0.813953488372093,1
3.68,0.6,1
3.863636363636364,0.7727272727272727,0
4.722222222222222,0.75,1
5.075471698113208,0.8490566037735849,1
4.258064516129032,0.5806451612903226,0
5.5,0.9,1
4.7073170731707314,0.8780487804878049,1
4.8125,0.75,1
4.033333333333333,0.8,0
4.863636363636363,0.75,0
4.243902439024391,0.7804878048780488,1
5.157894736842105,0.7368421052631579,1
4.3,0.65,1
4.513513513513513,0.8108108108108109,1
5.658536585365853,0.7804878048780488,0
5.961538461538462,0.9615384615384616,0
3.962962962962963,0.7777777777777778,1
4.6,0.8,0
6.0344827586206895,1.0,0
4.103448275862069,0.7586206896551724,0
5.193548387096774,0.9032258064516128,1
5.046511627906977,0.8372093023255814,0
3.857142857142857,0.7142857142857143,0
5.652173913043479,0.7608695652173914,0
4.75,0.75,1
4.285714285714286,0.9285714285714286,0
4.409090909090909,0.8863636363636364,1
4.619047619047619,0.8095238095238095,1
4.871428571428571,0.7428571428571429,0
4.15,0.65,1
4.08,0.8,1
4.1,0.8333333333333334,0
4.457142857142857,0.8285714285714286,1
4.044943820224719,0.5056179775280899,1
4.76595744680851,0.7659574468085106,1
4.357142857142857,0.75,1
3.6818181818181817,0.5909090909090909,0
4.133333333333334,0.7,1
4.804878048780488,0.7317073170731707,1
4.6571428571428575,0.7714285714285715,0
4.884615384615385,0.8461538461538461,0
5.103448275862069,0.9655172413793104,0
4.0,0.8214285714285714,1
4.041666666666667,0.75,0
4.508196721311475,0.7540983606557377,0
4.607142857142857,0.7857142857142857,1
4.339285714285714,0.7678571428571429,1
4.9245283018867925,0.6415094339622641,0
4.129032258064516,0.7741935483870968,1
4.288461538461538,0.6923076923076923,0
5.576923076923077,0.8846153846153846,1
3.764705882352941,0.8235294117647058,1
4.964285714285714,0.8928571428571429,1
5.285714285714286,0.8214285714285714,0
5.45,0.875,0
3.1578947368421053,0.631578947368421,1
4.551724137931035,0.7586206896551724,1
6.0,0.8846153846153846,0
5.135135135135135,0.7567567567567568,0
4.0344827586206895,0.6896551724137931,0
4.393939393939394,0.8484848484848485,1
4.5,0.7916666666666666,1
5.129032258064516,0.8387096774193549,1
4.638888888888889,0.8333333333333334,0
5.166666666666667,0.8333333333333334,0
4.785714285714286,0.8571428571428571,0
4.75,0.8333333333333334,0
5.2105263157894735,0.8947368421052632,0
6.589285714285714,0.9285714285714286,0
4.044444444444444,0.8,0
4.612244897959184,0.7142857142857143,1
4.695652173913044,0.8043478260869565,1
5.239130434782608,0.8695652173913043,0
4.8,0.9142857142857144,0
5.090909090909091,0.8636363636363636,0
4.2631578947368425,0.6140350877192983,1
4.4,0.7272727272727273,1
4.148148148148148,0.6851851851851852,1
5.064516129032258,0.6774193548387096,0
5.121951219512195,0.951219512195122,0
5.232558139534884,0.7209302325581395,1
5.166666666666667,0.8611111111111112,0
4.944444444444445,0.8333333333333334,0
4.242424242424242,0.7575757575757576,1
3.808510638297872,0.6382978723404256,1
5.837209302325581,0.7674418604651163,0
4.6938775510204085,0.8163265306122449,1
3.684210526315789,0.7368421052631579,1
4.534883720930233,0.6976744186046512,0
7.111111111111111,0.6349206349206349,0
4.515151515151516,0.7878787878787878,1
4.4375,0.78125,1
4.72,0.84,0
4.166666666666667,0.6190476190476191,0
4.833333333333333,1.0,0
5.142857142857143,0.6428571428571429,0
4.446808510638298,0.7446808510638298,0
4.567567567567568,0.8918918918918919,1
4.314285714285714,0.7714285714285715,1
4.28125,0.78125,0
4.651162790697675,0.7441860465116279,1
3.612903225806452,0.6129032258064516,0
3.25,0.625,0
4.666666666666667,0.8,0
4.902439024390244,0.8048780487804879,1
5.485714285714286,0.8857142857142857,0
5.27906976744186,0.8604651162790697,0
3.9318181818181817,0.7272727272727273,0
4.25,0.8333333333333334,0
4.195121951219512,0.7317073170731707,1
4.484848484848484,0.7878787878787878,1
7.111111111111111,0.9333333333333332,0
5.857142857142857,0.7857142857142857,0
3.933333333333333,0.9333333333333332,1
4.771428571428571,0.7714285714285715,0
3.985507246376812,0.6521739130434783,1
4.382352941176471,0.8235294117647058,0
4.4523809523809526,0.8333333333333334,0
4.407407407407407,0.8518518518518519,0
4.591836734693878,0.8163265306122449,0
5.1875,0.8125,1
4.224137931034483,0.5689655172413793,1
5.275862068965517,0.7758620689655172,1
4.5,0.7222222222222222,1
4.607142857142857,0.8392857142857143,0
3.480769230769231,0.5961538461538461,0
3.263157894736842,0.6578947368421053,1
4.394736842105263,0.7631578947368421,0
4.476190476190476,0.8571428571428571,0
6.769230769230769,0.8461538461538461,0
5.473684210526316,0.8947368421052632,1
4.92,0.84,1
4.878787878787879,0.8181818181818182,0
5.228571428571429,0.9714285714285714,1
4.564516129032258,0.7419354838709677,1
4.372093023255814,0.7441860465116279,1
4.686274509803922,0.803921568627451,0
3.9642857142857135,0.7857142857142857,1
5.0,0.918918918918919,0
4.428571428571429,0.6071428571428571,0
5.875,0.625,0
7.111111111111111,0.9333333333333332,0
4.125,0.75,1
4.977272727272728,0.9318181818181818,1
5.321428571428571,0.8928571428571429,1
3.272727272727273,0.5909090909090909,1
4.277777777777778,0.9166666666666666,1
4.15625,0.84375,0
4.166666666666667,0.75,0
4.425531914893617,0.6382978723404256,1
4.806451612903226,0.8225806451612904,1
4.114285714285714,0.6857142857142857,1
4.7368421052631575,0.8421052631578947,1
4.761904761904762,0.8095238095238095,0
5.418604651162791,0.8372093023255814,0
4.333333333333333,0.7142857142857143,1
6.333333333333333,0.9444444444444444,0
4.5227272727272725,0.75,0
4.4603174603174605,0.6190476190476191,0
3.875,0.7916666666666666,1
6.887096774193548,0.8548387096774194,0
5.071428571428571,0.8571428571428571,0
3.72,0.8,1
4.979591836734694,0.8163265306122449,0
4.3,0.6833333333333333,1
4.047619047619048,0.7142857142857143,1
4.097560975609756,0.6585365853658537,1
4.230769230769231,0.6153846153846154,0
6.803030303030303,0.7727272727272727,0
4.75,0.8928571428571429,1
4.413793103448276,0.896551724137931,0
3.95,0.625,1
5.153846153846154,0.8717948717948718,0
4.297297297297297,0.8378378378378378,1
4.909090909090909,0.7954545454545454,0
4.852941176470588,0.7647058823529411,1
4.379746835443038,0.6835443037974683,0
4.222222222222222,0.6944444444444444,1
5.809523809523809,0.8571428571428571,1
3.692307692307693,0.6153846153846154,1
4.083333333333333,0.6875,1
4.970588235294118,0.8235294117647058,1
4.311111111111111,0.6888888888888889,1
3.586206896551724,0.6206896551724138,1
4.78125,0.78125,0
5.722222222222222,0.8055555555555556,1
5.0,0.7948717948717948,0
5.166666666666667,0.696969696969697,1
4.5,0.7857142857142857,1
4.7,0.9,0
4.6,0.88,1
5.458333333333333,1.0,0
4.071428571428571,0.7142857142857143,1
4.684782608695652,0.6195652173913043,1
4.15,0.8,0
4.541666666666667,0.7916666666666666,1
4.878048780487805,0.8292682926829268,0
5.307692307692308,0.8076923076923077,0
5.369565217391305,0.8043478260869565,1
4.027027027027027,0.5945945945945946,1
4.161290322580645,0.7419354838709677,1
4.40625,0.8125,1
3.710526315789474,0.7631578947368421,1
4.238095238095238,0.7142857142857143,0
5.0,0.875,1
3.6666666666666665,0.6153846153846154,1
3.4324324324324325,0.5675675675675675,0
4.75,0.8214285714285714,0
5.214285714285714,0.8571428571428571,0
6.420454545454546,0.7386363636363636,0
4.0,0.7352941176470589,0
4.2682926829268295,0.7560975609756098,1
4.75,0.725,0
4.225806451612903,0.7096774193548387,1
4.85,0.7,1
6.297297297297297,0.7297297297297297,0
5.0,0.7419354838709677,0
4.54054054054054,0.6756756756756757,0
4.048387096774194,0.7096774193548387,1
6.484848484848484,0.9393939393939394,0
4.695238095238095,0.6857142857142857,1
4.203703703703703,0.6666666666666666,1
5.115384615384615,0.7692307692307693,0
5.0227272727272725,0.8863636363636364,0
5.216666666666667,0.85,0
3.2,0.7,1
4.076923076923077,0.7307692307692307,1
6.722222222222222,0.8888888888888888,0
4.545454545454546,0.7575757575757576,0
4.653846153846154,0.8076923076923077,1
4.1866666666666665,0.7333333333333333,0
4.765625,0.765625,1
5.304347826086956,0.8695652173913043,0
4.358974358974359,0.7435897435897436,1
6.0,0.84375,0
4.92,1.0,0
4.467532467532467,0.7142857142857143,0
3.935483870967742,0.6451612903225806,1
4.413793103448276,0.6551724137931034,0
4.293103448275862,0.7413793103448276,0
3.571428571428572,0.7428571428571429,0
3.7777777777777777,0.6111111111111112,1
5.913793103448276,0.8103448275862069,0
3.5806451612903225,0.6451612903225806,1
4.555555555555555,0.7777777777777778,1
4.0,0.6296296296296297,1
4.642857142857143,0.7321428571428571,0
3.653061224489796,0.6938775510204082,1
4.689655172413793,0.7931034482758621,0
4.619047619047619,0.8095238095238095,1
4.724137931034483,0.896551724137931,1
4.686274509803922,0.8431372549019608,1
5.133333333333334,0.7777777777777778,1
4.733333333333333,0.6666666666666666,0
4.385714285714286,0.6285714285714286,1
3.980392156862745,0.6470588235294118,0
5.397260273972603,0.7397260273972602,0
4.309523809523809,0.7857142857142857,0
5.434782608695652,0.782608695652174,0
4.676470588235294,0.6764705882352942,1
4.473684210526316,0.7894736842105263,1
5.235294117647059,0.8235294117647058,0
4.130434782608695,0.6304347826086957,1
3.941176470588236,0.8235294117647058,1
3.880952380952381,0.6666666666666666,1
4.787878787878788,0.8181818181818182,1
3.7142857142857135,0.7619047619047619,1
4.555555555555555,0.8148148148148148,1
3.565217391304348,0.6086956521739131,1
4.966666666666667,0.8833333333333333,0
4.018867924528302,0.7169811320754716,1
4.555555555555555,0.7407407407407407,0
5.230769230769231,0.8076923076923077,1
3.928571428571429,0.6547619047619048,1
3.592592592592593,0.7037037037037037,1
4.51063829787234,0.8085106382978723,1
4.027777777777778,0.7222222222222222,1
4.278846153846154,0.7403846153846154,0
4.918918918918919,0.7027027027027027,1
4.103448275862069,0.7586206896551724,1
4.136363636363637,0.7727272727272727,1
5.1645569620253164,0.6962025316455697,0
5.0,0.9166666666666666,0
4.176470588235294,0.5882352941176471,1
6.096774193548387,0.935483870967742,0
3.9444444444444446,0.6444444444444445,1
5.392857142857143,0.8928571428571429,1
4.857142857142857,0.8333333333333334,1
5.3090909090909095,0.7454545454545455,0
5.031746031746032,0.8095238095238095,0
4.027027027027027,0.7027027027027027,1
4.323529411764706,0.7941176470588235,0
4.0181818181818185,0.6727272727272727,1
3.736842105263158,0.7105263157894737,1
3.8536585365853657,0.6829268292682927,0
3.891891891891892,0.6756756756756757,0
3.7058823529411766,0.8823529411764706,0
4.538461538461538,0.6410256410256411,1
4.2631578947368425,0.8157894736842105,0
5.0,0.7333333333333333,1
4.242424242424242,0.696969696969697,0
4.561643835616438,0.6712328767123288,1
4.361111111111111,0.7222222222222222,1
4.024390243902439,0.7804878048780488,1
4.885714285714286,0.7428571428571429,0
5.081081081081081,0.8378378378378378,0
4.423076923076923,0.7692307692307693,1
4.928571428571429,0.8571428571428571,0
3.64,0.72,1
4.421052631578948,0.7894736842105263,1
5.6938775510204085,0.7959183673469388,1
5.0625,0.84375,0
4.296296296296297,0.8518518518518519,0
5.512820512820513,0.8461538461538461,0
5.227272727272728,0.9090909090909092,0
5.222222222222222,0.8222222222222222,1
6.803030303030303,0.7727272727272727,0
5.069767441860465,0.8372093023255814,0
4.5,0.65625,1
4.1,0.7,1
4.413793103448276,0.6724137931034483,1
3.724137931034482,0.7586206896551724,1
5.366666666666666,0.9333333333333332,0
3.9642857142857135,0.7142857142857143,0
3.838709677419355,0.8387096774193549,1
4.8604651162790695,0.7325581395348837,1
4.0,0.68,0
4.525,0.775,1
4.36,0.68,0
4.015384615384615,0.5384615384615384,1
4.754716981132075,0.6415094339622641,1
4.15,0.7,1
3.488888888888889,0.5777777777777777,1
4.727272727272728,0.75,1
5.54054054054054,0.8108108108108109,0
4.777777777777778,0.8888888888888888,0
4.527777777777778,0.6944444444444444,0
4.550724637681159,0.6956521739130435,1
3.962264150943396,0.7358490566037735,0
4.0588235294117645,0.7205882352941176,0
4.655737704918033,0.7704918032786885,0
5.12,0.96,0
4.727272727272728,0.8181818181818182,1
4.914893617021277,0.7659574468085106,1
5.666666666666667,1.0,0
3.740740740740741,0.7777777777777778,0
5.029411764705882,0.7647058823529411,0
6.166666666666667,0.9166666666666666,0
4.5625,0.875,1
4.796610169491525,0.6271186440677966,0
3.636363636363636,0.7272727272727273,0
4.128205128205129,0.6666666666666666,0
5.96969696969697,0.9393939393939394,0
4.516666666666667,0.8,0
4.844444444444444,0.7777777777777778,1
4.4,0.7428571428571429,0
4.258064516129032,0.8064516129032258,0
4.333333333333333,0.7333333333333333,0
4.104651162790698,0.6976744186046512,1
4.857142857142857,0.7714285714285715,1
4.769230769230769,0.9230769230769232,0
4.135135135135135,0.7027027027027027,0
5.290322580645161,0.935483870967742,1
4.666666666666667,0.8181818181818182,0
4.782608695652174,0.7391304347826086,1
4.970588235294118,0.8235294117647058,1
4.595238095238095,0.7142857142857143,1
4.36734693877551,0.7551020408163265,1
5.380952380952381,0.8571428571428571,0
4.966666666666667,0.8333333333333334,0
4.433333333333334,0.8333333333333334,0
4.5588235294117645,0.9117647058823528,1
4.157894736842105,0.8421052631578947,0
3.943396226415094,0.6415094339622641,1
4.555555555555555,0.7111111111111111,1
5.266666666666667,0.8666666666666667,0
5.0,0.8285714285714286,0
4.466666666666667,0.7,0
